Feature	Importance Score
hsa-miR-5003-5p	0.001181924482807517
REPS1	0.0011814802419394255
SSR3	0.0011814577737823129
SF3A3.1	0.001181184547021985
RBM26.2	0.001180938328616321
TBC1D22B	0.0011801895452663302
IGKV3-11	0.0011800507782027125
AC132192.1	0.0011798490304499865
EOGT	0.001179821789264679
TMEM250	0.0011796243488788605
ACTBL2	0.001178216771222651
SYT7	0.0011778814950957894
NUP98	0.0011778154876083136
DCUN1D1	0.001177322817966342
CCDC103	0.0011766867246478796
C10orf71	0.0011766098905354738
AL353593.1	0.0011764825321733952
hsa-let-7e-5p	0.0011754301376640797
LINC02520	0.0011748565593734384
PSPN	0.0011747872922569513
HLA-B.1	0.0011747605167329311
CLASRP	0.0011747191892936826
hsa-miR-6732-3p	0.0011746841482818127
ZNF687.15	0.0011744089424610138
NFIB.5	0.0011738087050616741
ASMTL-AS1	0.0011731312843039632
LINC01933	0.0011728873942047358
SCARNA2	0.0011727471137419343
SERBP1.2	0.0011725150980055332
AC007773.1	0.0011724771466106176
ATL2	0.0011717949528247118
AC068946.1	0.0011712333653122187
HNRNPA3P15	0.001170914270915091
RBBP8NL.2	0.001170584699138999
AC091390.5	0.0011705768993124366
SPDYE19P	0.001170398318208754
LILRP2	0.0011702744523063302
LINC00476	0.0011699260212481022
LRIG1	0.0011694631539285183
CSNK1A1	0.0011693265987560153
DCHS1	0.0011690387036651373
AC104574.2	0.0011689774692058563
TGOLN2	0.0011688894592225552
BOD1	0.0011686250800266862
ALOX15P1	0.001168354065157473
SCG5	0.00116820412222296
SAMD1	0.0011678971350193024
AC100793.4	0.0011678178561851382
FXYD7	0.001167024951428175
ZBTB48	0.0011666080681607127
SORT1	0.0011664950288832188
AC135068.1	0.0011664297198876739
PAK1	0.0011663301847875118
C18orf32	0.001166320638731122
hsa-miR-4645-3p	0.0011655748821794987
TRAPPC12.2	0.0011653891997411847
hsa-miR-6886-5p	0.001165136811323464
TSHR	0.0011649243533611298
RPRD2.6	0.0011646662605926394
AC137499.1	0.0011646290076896548
BMS1P13	0.0011639519361779094
GRAP2.1	0.0011624094331637025
TWF2	0.0011622088495641947
GAPDHP63	0.0011616565752774477
HRK	0.00116103480104357
TJP1.33	0.0011604127939790487
ARNILA	0.0011604017345234752
ALKBH4	0.0011600652942433953
SRY	0.0011596954427659512
SYNPO.9	0.0011589183704927564
LINC00330	0.0011586641194298863
ADGRA3	0.0011584379244595766
S100A2	0.0011582570150494576
PADI4	0.0011576657416298985
hsa-miR-4286	0.0011575439712032676
ATXN7L3	0.0011574015952646732
MIR570	0.0011555341770872474
ITCH-AS1	0.0011550047202035785
hsa-miR-148b-3p	0.0011549382470548153
TESPA1	0.0011546595487743616
EGFR.2	0.0011546289315447211
AP000787.2	0.0011544659500941634
AC023421.2	0.001153710880316794
RHEX	0.0011535384692251682
AKIRIN2	0.0011535219382494688
UBE2Q1.1	0.0011534662917256355
LINC00706	0.0011533654760569334
AC060234.3	0.0011520490515977144
GPATCH8.10	0.001151510514318943
PHACTR4	0.0011508433381095529
PATZ1	0.0011508400784805417
CC2D1B	0.0011507971212267876
PCBP1	0.0011504858266562223
REPS1.22	0.001150402589701116
AC016825.1	0.0011503157438710332
AC119673.2	0.001149677555076778
AC104809.1	0.0011495572980493307
AC114964.2	0.0011489068856462836
SCARNA9	0.0011486378498375416
SUMO2P13	0.0011484436690807343
LINC01855	0.0011480923276394606
NPEPPSP1	0.0011479530949145555
LIMD1.5	0.0011475200299173594
WARS1.1	0.0011469889432191849
AC091912.3	0.0011467598378658295
PTPN18	0.0011467080330476165
AL390955.2	0.0011465477291494608
MAP3K6.4	0.0011464658891782165
AGAP1	0.0011463030241429806
CNMD	0.0011460735695436597
CD274.1	0.0011459955712780356
AC011483.1	0.0011454487685114145
SPECC1P2	0.00114473479334265
TANGO2	0.0011438066139817238
AC092070.3	0.0011437855428084731
UBQLN4	0.0011437181383371353
FRS3	0.0011436972999945283
IGKV1-17	0.0011436727363616228
PKP3.1	0.0011425877455621958
PDYN	0.0011423388496041298
IGHGP	0.0011421374510973692
EHBP1.10	0.001141674118116498
DNAH8-AS1	0.00114154233597219
TMEM43	0.0011409763246774673
AC022144.1	0.0011404097313061357
MEF2C-AS2	0.0011396261397749186
NOM1.3	0.001139514846727252
POTEC	0.0011394171742722392
RSBN1L	0.0011392150772735476
RNA5SP492	0.001139019033871591
CDC42EP2	0.0011389384744688869
TP63	0.0011382735101506114
SNORA21B	0.0011381852673366666
ERBB2	0.001137915183790028
CMTM8	0.001137884333729744
AC027018.1	0.0011378714116290212
PILRB	0.0011378403287380934
PDZPH1P	0.0011375724570825696
AC073349.5	0.0011374206515029073
SPDYC	0.0011371325235813856
STRBP	0.0011370949214324355
BANP	0.0011369463754817843
ADPGK	0.001136908889748156
survival_target.2	0.001136705162934959
KLF3.1	0.0011364839738234878
SRM	0.0011360893258824944
LMTK3	0.0011359482305124402
OR51AB1P	0.0011354060843586922
LEMD3	0.0011352176079526544
C4orf46	0.0011345376260578632
SPRR3	0.0011345342500135303
AL136084.2	0.0011345144594088197
GOLGA2P7	0.0011341201607137918
GNPAT	0.0011339127086102962
HSD3BP2	0.0011336137540638447
AL442067.2	0.0011335527524352074
IGLV3-21	0.0011332876747474074
RN7SL30P	0.0011332095600664616
LINC01767	0.0011330561246722937
HNRNPH3.2	0.0011325125815346837
HEXA	0.001132490229792893
KIF21B.1	0.0011324422666803002
AC073611.1	0.0011322046630084515
NUP35	0.001132056349888444
AL357832.1	0.001131717930547893
CKMT2-AS1	0.0011315245646983385
DLGAP4.4	0.0011313213035464287
AC063977.6	0.0011307750828564167
CHKA	0.0011303441133350134
AL355073.2	0.0011303068604320288
hsa-miR-6858-3p	0.0011302195489406586
GPR88	0.0011298840399831533
ZC3H14.9	0.0011297850869596004
IGKV1-12	0.0011295215226709843
SAMD1.1	0.0011292621493339539
TNRC18.13	0.0011291614500805736
hsa-miR-6789-5p	0.0011291152331978083
AC242988.2	0.001129086478613317
hsa-miR-4430	0.0011289881076663733
COMMD8	0.0011288828682154417
NTF3	0.0011283793719485402
AL034548.2	0.0011283565545454621
TMEM80	0.0011280353646725416
BAP1.4	0.0011269625974819064
AC079140.5	0.0011268211528658867
CRYBG2.6	0.0011266754008829594
EPHB3	0.0011264858767390251
STX17.1	0.0011263691121712327
RUBCN	0.0011256083380430937
SZRD1	0.001124490867368877
AC105391.1	0.001124453148804605
DCX	0.001122975954785943
GTF2IRD1.1	0.0011229197261855006
AL357874.3	0.0011225339258089662
AL355075.6	0.00112234300468117
MAGEB10	0.001122246845625341
CLIP2	0.0011219262378290296
EHMT1	0.0011217870051041245
C17orf113	0.001120871165767312
TMEM79	0.0011208251817151904
HNRNPA1P16	0.0011204283218830824
SF3A3	0.001120234141126275
AP001931.1	0.0011202038731426
SPATS1	0.0011201448505744338
HIP1R	0.0011199339060112834
OR3A1	0.001119316671974957
KANK2.7	0.0011190638178959489
MTCH1	0.0011188010685145855
AL591428.1	0.0011186291230842471
IGKV1D-16	0.0011185016483068466
AL683842.1	0.001117474283091724
PKN1.2	0.001116619212552905
CCR8	0.0011165759060531855
JUND.1	0.0011160554131492972
AC006349.1	0.001115816063247621
AC018628.3	0.0011156544787809253
LINC00508	0.001114890445023775
IGKV3-20	0.0011148372432217002
THEMIS	0.0011146642500534654
AC008494.1	0.0011142529547214508
RPL5P20	0.0011136477114632726
PPM1H	0.0011133459629490972
SAMD1.2	0.0011131943902000785
KIAA1671.30	0.001113122096285224
CYLD.1	0.001112611498683691
ALG1L11P	0.0011121646966785192
AC083923.1	0.0011121153365820646
AC008269.1	0.0011120026465505362
COMMD2	0.0011119499104097486
ZNF48	0.0011118976399302483
SIN3A	0.0011115919332951307
AL137058.2	0.0011113326763734221
AC016526.2	0.001111053628847003
ZNF331	0.0011106868041679263
SPPL3	0.0011103026336058974
NDUFA6	0.0011101992568001151
MRPL2	0.0011090768966823816
AC007598.3	0.0011090278858318925
AL590002.1	0.001107691670767963
LINC01079	0.0011075728107243776
AC092746.1	0.0011066888691857457
MIGA2	0.0011065397411584854
hsa-miR-92b-5p	0.0011061036493629217
WNT5A	0.0011059236712753773
SF3B2	0.0011056987568736076
ITPRID2.10	0.0011056121438741684
ANKRD27	0.0011054185451939702
TOM1.4	0.0011054138885810971
MAP2K7	0.0011049763998016715
CR392039.3	0.0011049507884308696
ATXN7L1	0.00110477558337152
SH3YL1	0.0011047245934605598
ARHGAP27	0.0011045904830098152
UTP4	0.0011042748810723424
TESMIN	0.0011042265687137842
VSIR.3	0.0011039559030905366
GIT1	0.001103911199606955
SCP2D1-AS1	0.0011037803487852216
ANGPTL3	0.001103765214793384
CXADRP2	0.0011034872150048614
AL133215.2	0.001103401300497353
TIAL1	0.0011032117763534188
S100A10.1	0.0011027674190700054
AL645941.2	0.0011021437821909785
CCHCR1	0.0011017860379070044
ATP5MF-PTCD1	0.001101715606637299
GUCA2A	0.0011015634518116713
B2M	0.001101480214856565
PNOC	0.0011013970943167806
FAM71A	0.0011011733440682292
IGLV1-51.1	0.001101049012504518
RREB1.5	0.001100562745705247
H4C11	0.0011003769468516111
AC073342.1	0.0011003647232428193
LDLR	0.0011000364320352674
WNK3	0.0011000154772773385
survival_target	0.0010998337529599667
RAPSN	0.0010995788034051657
DES.18	0.0010993662290275097
IGHV3-30	0.0010991273447871208
PAX4	0.0010989849688485265
C20orf203	0.0010985815897583961
ZNF485	0.0010983088286593556
AC012291.3	0.0010980634251609445
INSL4	0.0010979447979480028
ARRDC1	0.0010978984646499157
IGLV3-24	0.0010978145292028785
MYDGF	0.0010977641213685274
MARF1	0.0010976684279739857
MED29	0.0010974566685035825
LRRC56	0.0010964556131511927
SREBF2	0.0010962975211441517
METAP1	0.001095426850952208
TP53I3	0.001095302402973175
TBX6	0.0010952450102195144
CHGA.7	0.0010950594441965222
NLRP7	0.00109483755659312
TTC22	0.0010948212584480643
ARHGEF6	0.0010947867995128036
AC008629.3	0.0010947491973638535
KHSRP.1	0.0010946996044367552
COMMD4	0.0010945877293124795
BNIP3P38	0.0010945425601676106
TFDP2	0.0010943554807454348
AL138921.2	0.0010940080974251032
SLFN14	0.0010935550089925528
AC114956.2	0.0010934810852631927
SENP6	0.0010928392875939608
AC025162.1	0.0010926822433248162
GMPPB	0.0010926297400146723
BTK	0.0010924000525847077
IGLV2-8	0.001091908779926598
KRT19P2	0.0010907576652243733
TBC1D10A	0.0010907055111601949
FOXD2.1	0.0010902122594416142
FGF7P5	0.0010901192435994744
PABPC1	0.0010900136549025774
KIN	0.001089942641556263
AC097714.1	0.001089846366085112
ACTG1	0.0010897453175857663
LINC02280	0.0010897268075495958
AL627309.1	0.001089479890652001
PVALB	0.0010892596328631043
TNFSF13B	0.001089134719222784
LINC01929	0.0010886614909395576
RPS2P5	0.0010885776719078422
AC104785.1	0.0010882954811677337
TBC1D4.10	0.00108814996201545
MRE11	0.0010877446038648486
survival_target.1	0.0010877090971916914
AC093770.1	0.001087666256353259
AC133552.2	0.0010875205043703318
AL352979.3	0.0010873530991375446
AL138787.2	0.0010871074628084898
USP19.1	0.0010868166573345661
KDELR3.1	0.0010865918593481183
ARFGEF3.4	0.0010865695076063275
RN7SL49P	0.001086526084691286
IFI30.1	0.001086244941689074
hsa-miR-6511a-3p	0.001085963798686862
AC127070.1	0.0010858536697924137
AL139351.2	0.001085807103663683
AC091564.2	0.0010857661254703999
LINC02761	0.0010857240995392203
LINC02865	0.0010855973232537508
SEMG2	0.0010852246778085828
NAT10.1	0.001084977644495666
FAM86C1	0.0010848136153072119
PDE4A	0.0010846182703971863
MARCKS.1	0.0010836422443389893
IGKV2-40	0.00108333898242563
AC013270.1	0.0010827566729858518
WDR6	0.0010823553893715143
hsa-miR-6736-5p	0.001082201604731381
CRYBA2	0.0010819376911967993
TRIM41	0.0010818385053426027
AC008264.2	0.0010817741276696324
AL117351.1	0.001081661437638104
NUP58	0.0010815932182595134
FP325318.1	0.0010812256950885057
TLE1	0.0010804474586620927
MLYCD	0.0010800991440191865
SIM2	0.0010798240546137094
IL18R1	0.001079473178833723
CHRNE	0.0010790996020659804
LINC01954	0.0010788600193336606
AC005699.1	0.0010784791084006429
AC104248.1	0.001077924738638103
STX17	0.0010771059896796942
THEMIS2	0.0010767735075205564
LMAN2L	0.0010766810737550259
CEP68	0.0010765978367999196
hsa-miR-4792	0.0010765567421913147
ARHGAP25.4	0.0010763073805719614
PPCS	0.0010763000464066863
CHD7.2	0.001076137530617416
AP001020.1	0.001075951848179102
CTDSP2	0.0010754583636298776
FXR2	0.0010750603396445513
DCAKD	0.0010744601022452116
SLFN5.1	0.0010744072496891022
C8orf44	0.001074254629202187
AGPAT3	0.0010741419391706586
HRH4	0.0010728886118158698
AC114341.2	0.0010728006018325686
RN7SL731P	0.0010725181782618165
LRP11	0.0010721550788730383
SYNE3	0.0010718958219513297
RNF165	0.0010715354001149535
AC244517.4	0.001071498147211969
DLX6-AS1	0.0010713571682572365
ARHGAP25.5	0.0010712401708588004
GNL3LP1	0.0010712324874475598
SYF2	0.0010710280621424317
FRG2B	0.001070571830496192
AP001056.1	0.0010703443549573421
AC109811.1	0.0010701566934585571
AP001331.1	0.0010699763661250472
MICAL1.2	0.0010698474943637848
CRY2	0.001069429563358426
MSANTD2	0.0010693323565647006
JMY.1	0.00106907042209059
AC090587.2	0.0010690288618206978
IGLV3-9	0.0010688765905797482
SIRT5	0.0010687633184716105
SAR1B	0.0010685507440939546
ART4	0.001068390323780477
TEAD3	0.0010682776337489486
PCDH11X	0.0010677804239094257
MAN1B1	0.0010671220952644944
RBM12B	0.0010668900795280933
LINC00555	0.001065702992491424
RBM26.1	0.0010651678312569857
TCF20.2	0.0010651614284142852
PARS2	0.0010648724855855107
CTR9	0.001064578420482576
AFTPH.4	0.0010644592111930251
CTNND1.1	0.0010636842343956232
SSX4B	0.0010636530350893736
LINC01771	0.0010631934273988008
AMHR2	0.001062997616827488
ERF	0.0010625587310642004
NT5C1A	0.0010621045948937535
PHLDA2	0.0010620306711643934
AL359962.2	0.0010619600070640445
ESRP2	0.00106188899371773
CST13P	0.0010618130909278989
ELF1.4	0.0010614932980388403
ARHGAP17.2	0.0010614416096359491
SLC7A6OS	0.0010613962076604366
FBXL19	0.0010612290352582932
CAMK2G	0.001060972223058343
RAB40C	0.0010608563898131251
AC011462.5	0.0010606254218146205
LINC00320	0.0010606052819639444
HS1BP3	0.0010604949202388525
INTS5	0.0010604363633319736
AC055874.1	0.001060268608853221
AL831711.1	0.0010600771056488156
AL513523.3	0.0010598604567348957
AC067942.1	0.0010591932805255055
AC100858.3	0.0010591541649773717
TRBV14	0.0010588207514956594
AC073964.1	0.001057991525158286
LINC00402	0.001057951943948865
ZNF233	0.0010578621877357364
AC135983.2	0.0010578291257843375
RPL12P17	0.0010575787164270878
PAPOLG.5	0.00105752341914922
TGS1.2	0.0010569050209596753
AC015911.10	0.0010567144490778446
MIEF2	0.0010566792916506529
PABPN1L	0.0010566007113084197
RAPH1.2	0.0010563733521848917
TPM3	0.0010562519310042262
LGMN.1	0.0010561308590695262
MAN2B1	0.0010560661321505904
TRAF3IP1	0.0010560170048847795
PRPF4B.1	0.0010558520443737507
DTX3L.3	0.0010557431960478425
KHNYN	0.0010556960478425026
PDE6B	0.0010555463377386332
RFNG	0.0010553294559940696
AL592295.3	0.0010552869644016027
LINC02765	0.0010551634477451444
CARD18	0.0010549823055043817
MAGI1	0.0010543814860284328
KIF5C	0.001054298714734614
VBP1	0.0010541790397837758
CAVIN2.1	0.001053724205121398
ZNF784	0.0010531422449275851
UNC93B1	0.001052590785548091
FAM160B2	0.0010525878751650453
MARK1	0.0010523722739890218
GTF2IP23	0.0010521352523937821
UBQLN4P1	0.001051641535013914
AC005089.1	0.0010516011388972402
HMGB1P14	0.0010511614382266998
EHMT2	0.0010508222039788961
AC009060.1	0.0010504551464691758
AC116351.2	0.0010504042729735374
EEFSEC	0.0010501445503905416
hsa-miR-3529-5p	0.0010500458301976323
CCP110	0.0010500062489882112
ENO1.2	0.001049767597578466
NIBAN2.1	0.001049743383191526
hsa-miR-3173-5p	0.0010497324401512742
ZC3H13.18	0.0010495464084669948
UNG	0.0010495298774912953
hsa-miR-33a-5p	0.001049438607878983
AC092471.1	0.0010492111323401332
KLF2.1	0.001049210550263524
IGKV2OR22-4	0.001049105660058558
AC008443.1	0.001048666425049305
VGLL4	0.0010486264945939183
AKAP8L	0.0010484170634299517
IGKC	0.0010481311473995447
RFX5.1	0.0010480934288352728
EXOC3	0.001048015197739005
FTSJ3	0.0010478730546310544
RGL1.1	0.0010478128679096699
GATA6-AS1	0.0010476403404027224
AD000090.1	0.0010473172878846526
KDM3A	0.0010467652464285493
C11orf68	0.0010466423118487
ATP11B	0.0010463952785357833
IGLV1-47	0.0010460837511345744
hsa-miR-1260b	0.0010458154138177633
AC108477.1	0.0010454575531184673
NCOA2.4	0.001044941134750843
RPS6KA1.4	0.0010448652319610119
EML3	0.001043969881720841
AC093890.1	0.0010434141149744391
hsa-miR-668-3p	0.0010434063151478767
MILR1	0.0010422797640785575
AP000974.1	0.00104179244954139
RPL29P24	0.0010410597315058112
CSF1R.1	0.001040722243487835
SNAPC2	0.0010398455196991563
AC010524.1	0.0010397915029898286
TDRKH.1	0.0010397169971838593
LNPEP.2	0.0010395545978099108
XRN2.7	0.0010395399294793606
AL445433.2	0.0010392044205218554
VN1R11P	0.0010391621617600322
MSH5	0.0010391492396593094
AC078925.4	0.0010391492396593094
AC025614.3	0.0010390114039182663
RCE1	0.001038644346408546
SAP130.1	0.0010386297944933176
MIR3918	0.001038509188219905
PTPRF	0.0010383507469668984
FNDC5	0.0010381367756053805
ACP2.1	0.001037656795233488
AC244033.2	0.001037545152939856
SIK2	0.0010365424677729607
LINC01144	0.001036406378261745
SCAI	0.0010360871674492955
CRIM1	0.001035809051245451
ST14	0.0010355340782552958
RYBP	0.0010354166151955724
WDR18	0.001035264227539301
AL158825.3	0.0010349982185289264
AP000936.3	0.0010348730720579624
AL353748.2	0.0010348110226914287
SOX9-AS1	0.0010345656191930175
ZNF326	0.0010343544417992234
AC007327.2	0.0010338020510971546
TRAV22	0.0010337844723835588
MARCHF10	0.0010336695704609156
HDGF.5	0.001033606007695198
IGHV3-15	0.001033543492667377
AMOTL2	0.0010334233520552516
BRAFP1	0.0010334219550713897
HSF1	0.0010333637474104762
AC104187.1	0.0010333320824429393
SUGP1	0.0010333023965358734
DLEU1	0.0010332487290725112
GLT1D1	0.0010330794611945748
PLEKHG4	0.0010330447694286704
DIS3L2	0.001033011474646628
AC078816.1	0.0010328886564821005
THEMIS2.1	0.001032525789923966
LAX1	0.0010324283502995968
KRT18P22	0.0010318957502022386
TIMM9	0.001031643827445805
HPCAL1	0.0010313945822417736
RAF1	0.0010313157690688968
AL121768.1	0.0010307953925803304
FNDC9	0.0010306185577064753
GPR119	0.001030527986586094
AC023906.4	0.001029692473821342
ITGB4	0.001028887229040265
hsa-miR-3120-3p	0.001028828788548708
TCL6	0.0010288016637787223
HNRNPL	0.0010285659227520227
RXRB	0.001028536120429635
PPFIBP2	0.0010284249437972903
ELF1.2	0.001028318190947175
STX18-AS1	0.0010281233116984367
IGKV1-8	0.0010278586996719241
SFT2D3	0.0010276883840560913
DNAJB9	0.0010273625375702977
AC006058.4	0.001026625162921846
JRKL	0.0010265199234709144
SPEG.34	0.0010263719595968723
SLIRP.1	0.0010263239964842796
TIMM29.1	0.001026179059408605
CGA	0.0010258160764351487
RPL12P35	0.0010257966350764036
MS4A10	0.001025615492835641
COX15	0.0010254195658490062
BX571818.1	0.0010253445943817496
NECTIN1.1	0.0010250888299196959
VN1R108P	0.0010248601902276278
KIAA0753	0.0010248133912682533
CPSF2.2	0.001024247845634818
P2RX5	0.0010242060525342822
UBE2N	0.0010241353884339333
OSBPL5	0.0010240389965474606
CD2	0.0010240089613944292
LINC02398	0.0010239012772217393
CCL21	0.001023866469040513
WIPF2	0.0010238579707220197
hsa-miR-6866-3p	0.0010237639071419835
NUCB2.1	0.0010234554065391421
CR2	0.0010229907929897308
SNORA17B	0.0010229116305708885
USP6NL.1	0.0010228910250589252
RFFL	0.0010224543511867523
TESK2	0.0010223663412034512
AC110620.2	0.0010220371186733246
LINC02716	0.0010217330418527126
NCOA2	0.0010215933434665203
AP000553.2	0.0010215884540230036
PTCD3	0.0010215394431725144
TBX3	0.0010211981134489179
IGLC7	0.0010211410699412227
AC026877.1	0.0010209588799625635
ZCCHC18	0.0010207109153270721
AL023803.2	0.0010206705192103982
PIK3CG	0.0010206237202510238
AMER2	0.001020606141537428
GUF1	0.0010202981065958738
IRF2BPL.9	0.0010202847188338637
CALM2P3	0.0010202453704550862
ZFP36L2.2	0.0010202022967860103
IL6-AS1	0.0010196835501119494
TRIM68	0.0010196681832894683
AL645998.1	0.001019439660012722
KLC2.2	0.0010187765583395958
PBRM1.3	0.0010185943683609366
C12orf4	0.0010185560677200556
MAZ	0.0010182022815570235
IGKV2D-29	0.0010180763201788068
AL135818.3	0.0010180430253967643
PTDSS1.1	0.0010179607197642326
RPL36AP33	0.0010176068171858788
ISCU	0.0010173260234296322
PSAP.1	0.001017109607346356
RPL13AP6	0.0010167767759412527
TCAF1	0.0010165647836402059
AC106801.1	0.0010164312552660704
ZNF696	0.0010163660626858473
DVL2	0.0010161598911508918
AC108667.2	0.001016089110635221
CLEC12B	0.0010158942313864827
CTNND2	0.0010158614022657275
SLC37A4	0.0010157896904274821
DDX51	0.0010154990013688803
HEXD	0.0010153836337849498
AC093677.3	0.0010153613984584808
hsa-miR-185-3p	0.0010151852620765567
AC036214.4	0.0010146754793822765
SRSF7.2	0.001014575595036149
FAM193B	0.0010143504478037357
LRRK2	0.0010143484687432647
APC.1	0.0010139079531654716
FAM135B	0.0010138005018234253
EIF3J-DT	0.0010136851342394948
AC011921.1	0.0010135241318494081
FCRLA	0.0010131426388397813
SLC26A3.1	0.0010129391448572278
IRF2BP1	0.0010128672001883388
PNISR.12	0.0010128312278538942
RGS2	0.0010128151625394821
PTGES3P2	0.0010122170206159353
SLC22A1	0.0010121564846485853
TBC1D4.1	0.0010120586957782507
AL161729.4	0.0010116237681359053
SIRT3	0.0010112818563356996
TTC31	0.0010104525135830045
GIMAP8.1	0.0010100634535774589
UBE2T	0.001010001404210925
FRS2.3	0.0010093726450577378
AC011773.4	0.00100890570320189
NAIF1	0.0010086636757478118
TRAV26-1	0.001008637249469757
THRA	0.0010078473715111613
MIS18A-AS1	0.001007408369332552
CD79A	0.0010072888107970357
PARGP1	0.0010072165168821812
GOLGA5.1	0.0010070927673950791
ZNF202	0.0010065727401524782
LIX1-AS1	0.0010062574874609709
ZNF786	0.0010059609776362777
AL049543.1	0.0010058138286694884
SEZ6L2	0.001004773541353643
TXNL1	0.0010045986855402589
WARS2	0.0010042029898613691
MCMBP	0.0010041999630630016
AL137230.3	0.0010038857581093907
SPATA31E1	0.001003855955787003
AC132186.1	0.0010033650323748589
FO681491.1	0.0010033641010522842
UBR4.9	0.0010027331300079823
AP002989.1	0.0010026883101090789
TJP1.15	0.001002339762635529
DAB2IP	0.001002333010546863
hsa-miR-502-5p	0.0010022976202890277
AL158050.1	0.0010018374305218458
DOCK2	0.0010017937747761607
HNRNPM	0.001001702155917883
NCF1.4	0.0010016853921115398
SNORD88A	0.001001557451672852
AL445426.1	0.0010014883009716868
CNIH3-AS1	0.0010014089057222009
FAM74A6	0.001001262804493308
PPFIA3	0.0010010882979258895
BAZ2B	0.000999779556877911
MZB1	0.0009996138978749514
EPN3	0.000999436597339809
PAFAH1B1	0.0009993378771468997
KLHL26	0.0009993124986067414
TRBV7-6	0.0009993038838729262
SLC7A2	0.0009991638362407684
CCDC90B	0.0009984129574149847
SLC4A4.14	0.0009983960771933198
LACTBL1	0.0009983907220885158
KY	0.0009981775656342506
SAP18	0.0009981474140658975
AC023510.1	0.0009977243607863784
AC093577.2	0.0009976334404200315
FMO9P	0.000997505965642631
VNN2	0.0009974947897717357
LINC02751	0.0009974815184250474
DGCR2	0.0009974135318771005
AC009163.7	0.000997203285805881
TLR6	0.000997109804302454
AC022296.2	0.0009970758110284805
MAN1B1.1	0.0009968772064894438
LINC01355	0.0009968249360099435
H3P2	0.000996732385829091
KRT1	0.0009963242337107658
LRRK2-DT	0.000996007351204753
TOLLIP	0.0009959685849025846
hsa-miR-4736	0.0009956671856343746
SCART1	0.0009954895358532667
CTPS1	0.0009951131651178002
CPSF2	0.0009946877835318446
FKBP9	0.0009945199126377702
LPXN	0.0009935707785189152
AL031710.1	0.0009935586713254452
XBP1	0.0009935557609423995
AC093732.1	0.0009933351539075375
hsa-miR-885-3p	0.0009933046530932188
GAPDHP62	0.0009932400425896049
KRT19.12	0.0009932008106261492
TAOK2	0.0009928233921527863
LRMP	0.0009927074424922466
SLC6A13	0.0009923288598656654
TAP2.1	0.0009922115132212639
MKNK2	0.0009919683216139674
PSME3	0.0009918861323967576
AC129507.3	0.0009917151182889938
SULF2	0.0009914006805047393
TRAPPC13	0.0009911434026435018
E2F4.2	0.0009909574873745441
ATP6V1B1-AS1	0.0009908720385283232
CHD3.3	0.0009908346692100167
PPP1R26-AS1	0.0009908081265166402
ANKRD34A	0.000990582280792296
RAB29.1	0.0009903738973662257
LINC02844	0.000990237225778401
RPS20P15	0.0009900901932269335
hsa-miR-3622a-3p	0.000989960040897131
MT1M	0.00098977773450315
PPP1R3G	0.0009896823903545737
PTBP3	0.0009894863469526172
CNTROB	0.000989125925116241
IGHV3-22	0.0009891034569591284
CWC25	0.0009887110209092498
AC004554.2	0.0009886480402201414
ZER1	0.0009885651525110006
LTO1	0.0009881679434329271
DNAJB2	0.000987908453680575
ARHGAP4	0.0009878234704956412
RRN3P4	0.0009877743432298303
MED26	0.0009876058902591467
GJB4	0.00098758889362216
ERVE-1	0.0009875769028440118
RBMX.4	0.0009873890085145831
ELP3	0.0009870470967143774
AC011472.3	0.0009869685163721442
AC145207.5	0.0009860052959993482
ATXN7L2	0.000985849415883422
LNPK	0.000985430320724845
FAM83G	0.000985390623100102
hsa-miR-6742-3p	0.000985314603894949
CPSF2.1	0.0009848395129665732
CYTH2	0.0009846724569797516
SLC22A13	0.0009845722233876586
LINC01388	0.0009842466097325087
NAALADL2-AS2	0.0009841823484748602
PLEKHA7	0.0009840350830927491
AC108860.2	0.0009833542862907052
RAB40B	0.0009826180757954717
CASC3	0.0009825401939451694
EZH2	0.0009824518347159028
WNT6	0.0009823457803577185
FDCSP	0.000981903518550098
MAPK1IP1L	0.000981252989731729
CCT6P3	0.000981249031610787
LINC01990	0.0009810018818825483
KLRC4-KLRK1	0.000980805023573339
CD8B2	0.0009807019960135221
AL079338.1	0.000980383949354291
WASH6P	0.0009803327266126871
LINC02054	0.000979916425421834
TSC22D3	0.0009798576356843114
SASH3.6	0.0009796969825401902
hsa-miR-1245b-5p	0.0009795583318918943
AC231981.1	0.0009794137440621853
MLC1	0.0009793462231755257
MLPH.4	0.0009791512275114655
hsa-miR-505-3p	0.000979026430286467
ARF4.1	0.0009789860341697931
hsa-let-7a-3p	0.0009783022105693817
CTCF	0.0009778446983546019
AP001767.4	0.0009775464423000813
WNT11	0.0009774987120181322
IGLV2-14	0.000977089861407876
AGFG2	0.0009769229218363762
MARCKSL1.1	0.0009768425952643156
PKNOX2-AS1	0.0009767754236236215
ARID1B	0.0009763083653524518
hsa-miR-320e	0.0009748793672770262
LINC02507	0.000974843162111938
AC006112.1	0.0009746981086209416
IGKV3D-11	0.0009746683645062149
AC100778.2	0.0009744195849634707
NUAK2.1	0.0009744024137035012
NOL11	0.0009743720293045044
PTK6.1	0.0009743463015183806
ZC3H4	0.0009743303526192904
HAGLROS	0.0009740472887642682
SH3GLB2	0.0009740216773934662
